screening_id,record_key,entry_type,title,year,authors,first_author,source_title,volume,issue,pages,doi,scopus_url,document_type,publication_stage,scopus_source,language,citation_note,open_access_note,pdf_search_query,suggested_pdf_filename,pdf_status,pdf_file_path,duplicate_group,duplicate_decision,level_0_decision,level_0_exclusion_criterion,level_0_notes,level_0_language_flag,level_1_title_decision,level_1_exclusion_criterion,level_1_notes,level_2_abstract_decision,level_2_exclusion_criterion,level_2_notes,level_3_fulltext_decision,level_3_exclusion_criterion,level_3_notes,final_decision,included_reason,abstract,author_keywords,index_keywords,abstract_source_key,abstract_source_status
NS3057,2-s2.0-85115350010,Conference paper,SMARTLAGOON: Innovative modelling approaches for predicting socio-environmental evolution in highly anthropized coastal lagoons,2021,Cecilia J.M.; Manzoni P.; Trolle D.; Nielsen A.; Blanco P.; Prandi C.; Peña-Haro S.; Barkved L.; Pierson D.; Senent J.,Cecilia J.M.,GoodIT 2021 - Proceedings of the 2021 Conference on Information Technology for Social Good,,,204-209,10.1145/3462203.3475925,https://www.scopus.com/pages/publications/85115350010?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 15,,10.1145/3462203.3475925,2021 - SMARTLAGOON Innovative modelling approaches for predicting socio-environmental evolution in highly anthropized coastal lagoons.pdf,,,,,Include,,,,Uncertain,,"Title contains validation/update and model/simulation signals, but production and DT relevance need abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Coastal lagoons are ecosystems with significant environmental and socio-economic value. However, these natural systems are especially vulnerable to climatic and anthropogenic pressures, such as intensive agriculture and extensive urbanization as a consequence of the tourist development. Despite the vulnerability and complexity of these ecosystems, there has been limited development of novel techniques which can provide real-time monitoring, analysis and management of these critical resources. Beyond being useful for policy-making procedures at multiple levels of granularity, such tools can increase local and citizen awareness of environmental impacts. This paper introduces the key concept behind the SMARTLAGOON project, which intends to develop a digital twin to build a systemic understanding of the socio-environmental inter-relationships affecting coastal lagoons and their ecosystem. Particularly, we focus on the main research activities carried out since the beginning of the project (January 1st, 2021), which are mainly based on initial mapping and reporting of the main stakeholders' needs and wishes in relation to the technological products to be developed in SMARTLAGOON. This will onset the initial development pathway, while additional stakeholder inputs during the project lifetime will help to further explore and prioritize the key developments, thus maximizing the relevance and impact of the Mar Menor's digital twin. © 2021 ACM.",,,2-s2.0-85115350010,from_scopus_csv
NS3090,2-s2.0-85156241089,Book chapter,Managing Process Safety and Operational Risks with Industry 4.0 Technologies,2022,Lee J.; Cameron I.; Hassall M.,Lee J.,"Handbook of Smart Materials, Technologies, and Devices: Applications of Industry 4.0: Volume 1-3",2,,1501-1528,10.1007/978-3-030-84205-5_54,https://www.scopus.com/pages/publications/85156241089?origin=resultslist,Book chapter,Final,Scopus,English,Cited by 1,,10.1007/978-3-030-84205-5_54,2022 - Managing Process Safety and Operational Risks with Industry 4.0 Technologies.pdf,,,,,Include,,,,Uncertain,,"Title contains a production/manufacturing/industrial signal, but DT validation relevance needs abstract screening.",Exclude,L2-E-OPTONLY,DT is used mainly for optimization/planning/control without model validation or updating.,,,,,,"Major process safety incidents are still frequently occurring despite many process safety and risk management improvement initiatives. Although digital systems have a long history of application throughout the life cycle of process plants, Industry 4.0 has the transformative potential to reduce process safety incidents and optimize the management of risk. A core technology of Industry 4.0 is the digital twin, a term used for various forms of models connected to plant data that can be utilized for improved analysis, predictions, and decision-making. To realize the transformative potential of Industry 4.0 in the process industries, a fundamental systems thinking approach needs to be applied to the implementation of the digital twin and should be applied for each intended use case. In addition, having a standardized language and ontology, such as ISO15926, is important as it enables the use of reasoning engines and the ability to interconnect models and systems across the process and product lifecycle. At present, components of Industry 4.0 are currently being applied to improve process safety, which should extend in the future to more use cases and forms of the digital twin to improve safety and optimize the management of operational risks within the process industries. Successful applications of Industry 4.0 initiatives require an overall strategy aligned with business priorities to deliver transformation in business processes and the management of process safety. Although there are immense opportunities available through the implementation of Industry 4.0, poor implementation can also create threats to managing process safety that need to be considered and mitigated. © The Editor(s) (if applicable) and The Author(s), under exclusive license to Springer Nature Switzerland AG 2022.",,,2-s2.0-85156241089,from_scopus_csv
NS3175,2-s2.0-85147027607,Article,Digital twin of end-of-life process-chains for a circular economy adapted product design – A case study on PET bottles,2023,Mangers J.; Amne Elahi M.; Plapper P.,Mangers J.,Journal of Cleaner Production,382,,,10.1016/j.jclepro.2022.135287,https://www.scopus.com/pages/publications/85147027607?origin=resultslist,Article,Final,Scopus,English,Cited by 45,All Open Access; Green Open Access; Hybrid Gold Open Access,10.1016/j.jclepro.2022.135287,2023 - Digital twin of end-of-life process-chains for a circular economy adapted product design – A case study on PET bottles.pdf,,,,,Include,,,Check non-ASCII title text,Uncertain,,"Title contains DT and production/manufacturing signals, but validation/update is not explicit in the title.",Exclude,L2-E-NOVAL,"Abstract does not address validation, calibration, updating, synchronization, fidelity, or mismatch handling.",,,,,,"The concept of Circular Economy (CE) is gaining increasing attention as an indispensable renewal of linear economy without neglecting sustainable development goals. Closing resource loops and keeping resources in the system at the highest level of use for as long as possible are cited as the main goals of CE. However, due to missing information exchange, the lack of consistency between the existing end-of-life (EOL) infrastructure and the respective product designs hinders a successful circularity of resources. This research presents a method to collect, process, and apply EOL process data to provide the beginning-of-life (BOL) with important EOL-knowledge through a CE-adapted product design assessment. EOL-data is collected using a Circular Value Stream Mapping (C-VSM), EOL-information is processed using a digital state flow representation, and EOL-knowledge is applied by providing a decision-support tool for product designers in the context of a PET bottle case study in Luxembourg. The goal is to anticipate a circular flow of resources by reflectively aligning product design with the relevant EOL infrastructure. In contrast to the linear economy, the developed method makes it possible to consider not only the requirements of users but also the actual end users, the EOL process chains, when designing products. © 2022",,,2-s2.0-85147027607,from_scopus_csv
NS3201,2-s2.0-85144545019,Conference paper,Ontology-centric industrial requirements validation for aircraft assembly system design,2022,Hu X.; Arista R.; Lentes J.; Lu J.; Zheng X.; Sorvari J.; Ubis F.; Kiritsis D.,Hu X.,IFAC-PapersOnLine,55,10,3016-3021,10.1016/j.ifacol.2022.10.191,https://www.scopus.com/pages/publications/85144545019?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 15,All Open Access; Gold Open Access; Green Open Access,10.1016/j.ifacol.2022.10.191,2022 - Ontology-centric industrial requirements validation for aircraft assembly system design.pdf,,,,,Include,,,,Uncertain,,"Title contains a production/manufacturing/industrial signal, but DT validation relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"The development of an aircraft industrial system faces the challenge of integrative requirements validation with de-correlated modelling languages and distributed proprietary formats. This paper specifies an ontology-centric industrial requirements validation based on a cognitive digital twin approach, aiming at addressing the potentials of utilizing MBSE ontology integration for different models and leveraging a top level ontology BFO as a semantic core to integrate cross-disciplinary requirement validation, heterogonous models and simulations towards an optimized digital consistency, interoperability and reusability, with an example of such requirements validation presented. Copyright © 2022 The Authors. This is an open access article under the CC BY-NC-ND license (https://creativecommons.org/licenses/by-nc-nd/4.0/)",,,2-s2.0-85144545019,from_scopus_csv
NS3213,2-s2.0-85147141652,Conference paper,Digital Twin in Safety-Critical Robotics Applications: Opportunities and Challenges,2022,Baidya S.; Das S.K.; Uddin M.H.; Kosek C.; Summers C.,Baidya S.,"Conference Proceedings of the IEEE International Performance, Computing, and Communications Conference",2022-November,,101-107,10.1109/IPCCC55026.2022.9894313,https://www.scopus.com/pages/publications/85147141652?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 15,,10.1109/IPCCC55026.2022.9894313,2022 - Digital Twin in Safety-Critical Robotics Applications Opportunities and Challenges.pdf,,,,,Include,,,,Uncertain,,"Title contains DT and production/manufacturing signals, but validation/update is not explicit in the title.",Exclude,L2-E-MONITORONLY,DT is used mainly for monitoring/visualization/prediction without model validation or updating.,,,,,,"Digital Twin technology is being envisioned to be an integral part of the industrial evolution in modern generation. With the rapid advancement in the Internet-of-Things (IoT) technology and increasing trend of automation, integration between the virtual and the physical world is now realizable to produce practical digital twins. However, the existing definitions of digital twin is incomplete and sometimes ambiguous. Herein, we conduct historical review and analyze the modern generic view of digital twin to create its new extended definition. We a lso r eview and discuss the existing work in digital twin in safety-critical robotics applications. Especially, the usage of digital twin in industrial applications necessitates autonomous and remote operations due to environmental challenges. However, the uncertainties in the environment may need close monitoring and quick adaptation of the robots which need to be safety-proof and cost effective. We demonstrate a case study on developing a framework for safety-critical robotic arm applications and present the system performance to show its advantages, and discuss the challenges and scopes ahead  © 2022 IEEE.",,,2-s2.0-85147141652,from_scopus_csv
NS3219,2-s2.0-85153193004,Conference paper,A Design for Availability Process Framework with Field Data and Web-based Tools,2023,Van Der Burgt O.; Anthony Okaro I.,Van Der Burgt O.,Proceedings - Annual Reliability and Maintainability Symposium,2023-January,,,10.1109/RAMS51473.2023.10088264,https://www.scopus.com/pages/publications/85153193004?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 0,,10.1109/RAMS51473.2023.10088264,2023 - A Design for Availability Process Framework with Field Data and Web-based Tools.pdf,,,,,Include,,,,Uncertain,,"Title contains a production/manufacturing/industrial signal, but DT validation relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"This paper presents a Design for Availability approach for repairable health care Systems and Solutions; based on a framework which merges modeling approaches with managing and balancing of Reliability and Maintainability characteristics. The approach is used to prioritize the required Design for Reliability and Maintainability activities during the development phases of health care Systems and Solutions. It is supported by an 'easy' and 'intuitive' web-based toolset.The presented approach is applicable to product development and continuous improvement of fielded systems. It also serves as an enabler of digital twins for further Availability optimization.The Design for Availability approach starts with modeling of the System and Solution design in the Availability Design Tool, considering existing and new functionalities as well as different maintenance types. This is done in a hierarchal way to manage complexity. Historical data analysis as well as change point analysis are used to predict the Reliability, Availability, Maintainability and Life Cycle Cost of the Systems and Solutions under development.Field data on both Reliability as well as Maintainability aspects are obtained via a data pipeline, thereby connecting the web-based Availability Design Tool with the data lake. For non-part related Maintenance activities, work order text analytics with Deep Learning algorithms is used to classify the activities and their impact. This is fed to the Availability model to improve the overall predictive capability of the model.With the Availability model and FMEA as inputs, a qualitative and quantitative analysis is executed to determine the Maintainability and Reliability of critical elements and parts in the proposed design. Easy execution of the FMEA is supported by a web based FMEA tool, allowing clear technical risk identification and prioritization.Based on the criticality analysis, work packages are defined. The work packages contain the Design for Reliability and Maintainability activities required, to ensure that the Systems and Solutions Availability and Life Cycle Cost objectives are met.Upon execution of the Design for Reliability and Maintainability activities, the initial model will require updates because of improved knowledge and understanding of probabilities of failure modes. This is also necessary due to the implemented design changes which mitigate the identified Reliability and Maintainability criticalities; either by preventing failures from occurring, implementation of fault tolerance or fault removal strategies.The approach allows for creating a hierarchical Availability model which includes Hardware as well as Software elements and feeding it with (near real-Time) field data. This allows and prepares the model for use as digital twin for further optimization of the Availability of health care Systems and Solutions. The approach can be applied on an individual system as well as on multiple systems; enabled by an easy and free-To-use web-based toolset. © 2023 IEEE.",,,2-s2.0-85153193004,from_scopus_csv
NS3259,2-s2.0-85102740832,Conference paper,Digital twin definition based on virtual prototype evolution of an UPS with kinetic battery accumulator,2021,Todorov G.; Zlatev B.; Kamberov K.,Todorov G.,AIP Conference Proceedings,2333,,,10.1063/5.0044792,https://www.scopus.com/pages/publications/85102740832?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 5,,10.1063/5.0044792,2021 - Digital twin definition based on virtual prototype evolution of an UPS with kinetic battery accumulator.pdf,,,,,Include,,,,Include,,Title contains DT/model and validation/update signals; kept as potentially transferable.,Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"The increasing complexity of the cyber-physical products used nowadays along with the ever-expanding firmware and electronics and the connectivity aspects of the industrial environment, require thinking beyond the traditional engineering structures and related design stages. The development and evolution of today's virtual and physical prototypes to the digital twin approach requires high levels of accuracy of the simulation models, covering a wide range of multiphysical areas, as well as different levels of scale and reliability of the model-depending on life cycle applications. This high levels of accuracy in the use of engineering decision-making models can only be achieved in an integrated environment closely linked to the digital and physical worlds. The aim of this study is to define the Digital Twin concept based on Virtual Prototypes and create virtual prototypes for an existing uninterruptible power supply system with a kinetic battery accumulator. © 2021 Author(s).",,,2-s2.0-85102740832,from_scopus_csv
NS3314,2-s2.0-85133549773,Conference paper,Situational Risk Assessment Design for Autonomous Mobile Robots,2022,Müller M.; Ghasemi G.; Jazdi N.; Weyrich M.,Müller M.,Procedia CIRP,109,,72-77,10.1016/j.procir.2022.05.216,https://www.scopus.com/pages/publications/85133549773?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 7,All Open Access; Gold Open Access,10.1016/j.procir.2022.05.216,2022 - Situational Risk Assessment Design for Autonomous Mobile Robots.pdf,,,,,Include,,,,Uncertain,,"Title contains a production/manufacturing/industrial signal, but DT validation relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"The emerging autonomous mobile robots promise a new level of efficiency and flexibility. However, because these types of systems operate in the same space as humans, mobile robots must cope with dynamic changes and heterogeneously structured environments. To ensure safety, new approaches are needed that model risk at runtime. This risk depends on the situation and is therefore a situational risk. In this paper, we propose a new methodology to model situational risk based on multi-agent adversarial reinforcement learning. In this methodology, two competing groups of reinforcement learning agents, namely the protagonists and the adversaries, fight against each other in the simulation. The adversaries represent the disruptive and destabilizing factors, while the protagonists try to compensate for them. The situational risk is then derived from the outcome of the simulated struggle. At this point, the system's Digital Twin provides up-to-date and relevant models for simulation and synchronizes the simulation with the real asset. Our risk modeling differentiates the four steps of intelligent information processing: sense, analyze, process, and execute. To find the appropriate adversaries and actors for each of these steps, this methodology builds on Systems Theoretic Process Analysis (STPA). Using STPA, we identify critical signals that lead to losses when a disturbance under certain conditions or in certain situations occurs. At this point, the challenge of managing the complexity arises. We face this issue using training effort as a metric to evaluate it. Through statistical analysis of the identified signals, we derive a procedure for defining action spaces and rewards for the agents in question. We validate the methodology using the example of a Robotino 3 Premium from Festo, an autonomous mobile robot. © 2022 The Authors.",,,2-s2.0-85133549773,from_scopus_csv
NS3317,2-s2.0-85144718056,Conference paper,An industrial equipment maintenance support system for networked collaborative evolution in the smart product service ecosystem,2022,Bao Y.-G.; Sun Z.-H.; Liao X.-Q.; Chang Y.; Qiu S.; Ming X.,Bao Y.-G.,"2022 IEEE 2nd International Conference on Digital Twins and Parallel Intelligence, DTPI 2022",,,,10.1109/DTPI55838.2022.9998954,https://www.scopus.com/pages/publications/85144718056?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 3,,10.1109/DTPI55838.2022.9998954,2022 - An industrial equipment maintenance support system for networked collaborative evolution in the smart product service ecosystem.pdf,,,,,Include,,,,Uncertain,,"Title contains a production/manufacturing/industrial signal, but DT validation relevance needs abstract screening.",Exclude,L2-E-TOOGENERAL,Abstract is a general DT architecture/framework/review without concrete validation/update insight.,,,,,,"The traditional model of industrial equipment operation and maintenance has changed with the development of industrial internet technologies such as edge computing, cloud-edge collaboration, big data, artificial intelligence, digital twins, etc. Meanwhile, researchers are beginning to focus on the range of influence of equipment asset reliability, which is shifting from local performance to organizational goals. The networked collaborative evolution of equipment assets and value chain management is becoming the core value proposition of industrial internet platforms. From the perspective of system architecture, this paper discusses a novel industrial equipment maintenance support system based on the industrial internet platform, detailing the design of the resource and edge layer, cloud platform layer, big data governance and service layer, modeling and simulation layer, information model and collaboration layer, and organization, business, and service layer. The proposed system architecture and solution are expected to provide possible guidance for group-type enterprises and cross-industry service providers to help them innovate equipment asset management solutions based on the industrial internet platform.  © 2022 IEEE.",,,2-s2.0-85144718056,from_scopus_csv
NS3323,2-s2.0-85147897796,Book chapter,The role of the IoT and digital twin in the healthcare digitalization process: IoT and digital twin in the healthcare digitalization process,2022,Shah I.A.; Sial Q.; Jhanjhi N.Z.; Gaur L.,Shah I.A.,"Digital Twins and Healthcare: Trends, Techniques, and Challenges",,,20-34,10.4018/978-1-6684-5925-6.ch002,https://www.scopus.com/pages/publications/85147897796?origin=resultslist,Book chapter,Final,Scopus,English,Cited by 49,,10.4018/978-1-6684-5925-6.ch002,2022 - The role of the IoT and digital twin in the healthcare digitalization process IoT and digital twin in the healthcare digitalization process.pdf,,,,,Include,,,,Uncertain,,"Title contains DT and production/manufacturing signals, but validation/update is not explicit in the title.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"The ability of IoT technology to simplify the adoption of artificial intelligence is precious to consumer product companies. The robustness of consumer companies' IoT initiatives will determine whether they benefit from the rise of IoT. A well-thought-out IoT strategy and execution will improve supply chain efficiency and align products with modern, post-COVID consumer behaviour. It must be noted that the network is not only restricted to computers but also has a web of devices of various sizes and kinds, including medical instruments and industrial systems. Expert analysts put forward the inherent capabilities of IoT devices to not only communicate and exchange information but also create a starting point for new, fresh revenue sources, ignite the business foundation and business models and enhance the techniques of services that propel numerous industries and sectors. © 2023, IGI Global. All rights reserved.",,,2-s2.0-85147897796,from_scopus_csv
NS3357,2-s2.0-85121615910,Article,"Project data categorization, adoption factors, and non-functional requirements for blockchain based digital twins in the construction industry 4.0",2021,Teisserenc B.; Sepasgozar S.,Teisserenc B.,Buildings,11,12,,10.3390/buildings11120626,https://www.scopus.com/pages/publications/85121615910?origin=resultslist,Article,Final,Scopus,English,Cited by 90,All Open Access; Gold Open Access; Green Open Access,10.3390/buildings11120626,"2021 - Project data categorization, adoption factors, and non-functional requirements for blockchain based digital twins in the construction industry 4.0.pdf",,,,,Include,,,,Uncertain,,"Title contains DT and production/manufacturing signals, but validation/update is not explicit in the title.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"As key technologies of the fourth industrial revolution, blockchain and digital twins have great potential to enhance collaboration, data sharing, efficiency, and sustainability in the construction industry. Blockchain can improve data integrity and enhance trust in the data value chain throughout the entire lifecycle of projects. This paper aims to develop a novel theoretical framework for the adoption of environmentally sustainable blockchain-based digital twins (BCDT) for Construction Industry (CI) 4.0. The paper identifies which key data from construction projects lifecycle should be anchored in BCDTs to benefit CI 4.0 and the environment. The paper also identifies key factors and non-functional requirements necessary for the adoption of BCDTs in a decentralized and sustainable CI 4.0. At first, a content analysis of the literature allowed the identification of which data from projects lifecycle would benefit from blockchain technology (BCT) adoption and what the key factors and non-functional requirements necessary for the adoption of BCDT in the CI4.0 are. Furthermore, the analysis of structured interviews and online survey permitted to firstly validate the hypotheses raised from the literature and to offer a novel framework for BCDT of CI 4.0 in the context of the circular economy (CE). The findings are that (1) the key project lifecycle data relevant for BCDTs relate to the BIM dimensions (3D, 4D, 5D, 6D, 7D, and 8D) and a new dimension called the contractual dimension (cD) is also proposed. (2) Ecosystems of BCDTs should embrace a novel form of collaboration that is decentralized and presented as Level 4 maturity for BCDTs. This new level of maturity leverages distributed blockchain networks to enhance collaboration, processes automation with smart contracts, and data sharing within a decentralized data value chain. Finally (3), the main non-functional requirements for BCDTs are security, privacy, interoperability, data ownership, data integrity, and the decentralization and scalability of data storage. With the proposed framework including the BCDT dimensions, the Maturity Level 4, and the key non-functional requirements, this paper provides the building blocks for industry practitioners to adopt BCDTs. This is promising for CI 4.0 to embrace a paradigm shift towards decentralized ecosystems of united BCDTs where trust, collaboration, data sharing, information security, efficiency, and sustainability are improved throughout the lifecycle of projects and within a decentralized CE (DCE). © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",,,2-s2.0-85121615910,from_scopus_csv
NS3361,2-s2.0-85139061435,Conference paper,Cognitive Digital Twin Enabling Smart Product-Services Systems: A Literature Review,2022,Enrique D.V.; Soares A.L.,Enrique D.V.,IFIP Advances in Information and Communication Technology,662 IFIP,,77-89,10.1007/978-3-031-14844-6_7,https://www.scopus.com/pages/publications/85139061435?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 7,All Open Access; Green Open Access,10.1007/978-3-031-14844-6_7,2022 - Cognitive Digital Twin Enabling Smart Product-Services Systems A Literature Review.pdf,,,,,Include,,,,Uncertain,,"Title suggests a broad DT/production review, but validation/update relevance needs abstract screening.",Exclude,L2-E-TOOGENERAL,Abstract is a general DT architecture/framework/review without concrete validation/update insight.,,,,,,"Cognitive Digital Twin (CDT) has been taking considerable attention in several recent studies. CDT is considered as a promising evolution of Digital Twin bringing new smart and cognitive capabilities. Therefore, it is important to understand how companies can exploit this new technology and create new data-driven business models. Considering that context this article aims to identify Smart PSS business model based on Cognitive Digital Twin platforms. To reach this goal a literature review was conducted. As a principal contribution this study brings a set of new business models to offer Smart PSS based on cognitive digital twins. Moreover, the study presents several real cases of companies that are currently using the cognitive capabilities supplied by edge companies of the digital twin technologies. © 2022, IFIP International Federation for Information Processing.",,,2-s2.0-85139061435,from_scopus_csv
NS3402,2-s2.0-85102015160,Article,Multisource Model-Driven Digital Twin System of Robotic Assembly,2021,Li X.; He B.; Zhou Y.; Li G.,Li X.,IEEE Systems Journal,15,1,114-123,10.1109/JSYST.2019.2958874,https://www.scopus.com/pages/publications/85102015160?origin=resultslist,Article,Final,Scopus,English,Cited by 76,,10.1109/JSYST.2019.2958874,2021 - Multisource Model-Driven Digital Twin System of Robotic Assembly.pdf,,,,,Include,,,,Uncertain,,"Title contains DT and production/manufacturing signals, but validation/update is not explicit in the title.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"The digital twin technology effectively fuels improvements in the quality and efficiency of robotic assembly, especially for sophisticated processes. High-quality digitalization requires a comprehensive description and real-time rendering of system, which are challenging. This article aims to demonstrate a novel multisource model-driven digital twin system, which is based on the geometric, physics, and sequential rule descriptions for producing a precise and real-time simulation of a robotic assembly system. In our system, the digital counterpart rendered with virtual reality technology is created and updated by the real environment information. A 3-D graphic model is reconstructed first using the geometric information of surroundings captured by the depth sensor. During interaction, a fast and efficient approach is proposed to generate the contact force and render the object deformation in the virtual environment. The virtual space also provides the sequential rule that is based on the danger field, which helps to constrain the operation of digital twin. At last, the experimental platform is established in which the virtual space is at an update rate of 100 Hz, while the automatic sorting task is performed and verified; the results show the effectiveness and applicability of the method to digital twin system.  © 2007-2012 IEEE.",,,2-s2.0-85102015160,from_scopus_csv
NS3483,2-s2.0-85137102205,Review,The health digital twin to tackle cardiovascular disease—a review of an emerging interdisciplinary field,2022,Coorey G.; Figtree G.A.; Fletcher D.F.; Snelson V.J.; Vernon S.T.; Winlaw D.; Grieve S.M.; McEwan A.; Yang J.Y.H.; Qian P.; O’Brien K.; Orchard J.; Kim J.; Patel S.; Redfern J.,Coorey G.,npj Digital Medicine,5,1,,10.1038/s41746-022-00640-7,https://www.scopus.com/pages/publications/85137102205?origin=resultslist,Review,Final,Scopus,English,Cited by 291,All Open Access; Gold Open Access; Green Open Access,10.1038/s41746-022-00640-7,2022 - The health digital twin to tackle cardiovascular disease—a review of an emerging interdisciplinary field.pdf,,,,,Include,,,Check non-ASCII title text,Uncertain,,"Title suggests a broad DT/production review, but validation/update relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Potential benefits of precision medicine in cardiovascular disease (CVD) include more accurate phenotyping of individual patients with the same condition or presentation, using multiple clinical, imaging, molecular and other variables to guide diagnosis and treatment. An approach to realising this potential is the digital twin concept, whereby a virtual representation of a patient is constructed and receives real-time updates of a range of data variables in order to predict disease and optimise treatment selection for the real-life patient. We explored the term digital twin, its defining concepts, the challenges as an emerging field, and potentially important applications in CVD. A mapping review was undertaken using a systematic search of peer-reviewed literature. Industry-based participants and patent applications were identified through web-based sources. Searches of Compendex, EMBASE, Medline, ProQuest and Scopus databases yielded 88 papers related to cardiovascular conditions (28%, n = 25), non-cardiovascular conditions (41%, n = 36), and general aspects of the health digital twin (31%, n = 27). Fifteen companies with a commercial interest in health digital twin or simulation modelling had products focused on CVD. The patent search identified 18 applications from 11 applicants, of which 73% were companies and 27% were universities. Three applicants had cardiac-related inventions. For CVD, digital twin research within industry and academia is recent, interdisciplinary, and established globally. Overall, the applications were numerical simulation models, although precursor models exist for the real-time cyber-physical system characteristic of a true digital twin. Implementation challenges include ethical constraints and clinical barriers to the adoption of decision tools derived from artificial intelligence systems. © 2022, The Author(s).",,,2-s2.0-85137102205,from_scopus_csv
NS3520,2-s2.0-85106717402,Conference paper,Connecting the twins: A review on digital twin technology & its networking requirements,2021,Mashaly M.,Mashaly M.,Procedia Computer Science,184,,299-305,10.1016/j.procs.2021.03.039,https://www.scopus.com/pages/publications/85106717402?origin=resultslist,Conference paper,Final,Scopus,English,Cited by 169,All Open Access; Gold Open Access,10.1016/j.procs.2021.03.039,2021 - Connecting the twins A review on digital twin technology & its networking requirements.pdf,,,,,Include,,,,Uncertain,,"Title suggests a broad DT/production review, but validation/update relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"Digital twin technology can be considered as an innovation accelerator. By providing a live copy of physical systems, digital twins bring to the table numerous advantages such as accelerated business processes, enhanced productivity, and faster innovation with reduced costs. For these numerous advantages digital twin is an ideal solution for several problems in domains such as Industry 4.0, education, healthcare and smart cities. However, to make sure the digital twin contributes effectively to these domains by representing a synchronized real-time copy of the physical system, the network connecting the physical and digital twins should fulfill a set of requirements such as low latency of real-time communication, data security and quality. This paper provides an overview on the technology of digital twin and its application domains with a detailed discussion on its networking requirements and proposed enabling technologies to fulfill them. © 2021 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (http://creativecommons.org/licenses/by-nc-nd/4.0/)",,,2-s2.0-85106717402,from_scopus_csv
NS3679,2-s2.0-85110460277,Book chapter,Optimization-based digital design of a commercial pharmaceutical crystallization process for size and shape control,2021,Eren A.; Szilágyi B.; Quon J.L.; Papageorgiou C.D.; Nagy Z.K.,Eren A.,Computer Aided Chemical Engineering,50,,1143-1148,10.1016/B978-0-323-88506-5.50176-5,https://www.scopus.com/pages/publications/85110460277?origin=resultslist,Book chapter,Final,Scopus,English,Cited by 2,,10.1016/B978-0-323-88506-5.50176-5,2021 - Optimization-based digital design of a commercial pharmaceutical crystallization process for size and shape control.pdf,,,,,Include,,,,Uncertain,,"Title contains a production/manufacturing/industrial signal, but DT validation relevance needs abstract screening.",Exclude,L2-E-NOPROD,Abstract is outside production/manufacturing and lacks a strong transferable validation/update method.,,,,,,"This work demonstrates a systematic development of a digital twin of a commercial active pharmaceutical ingredient (API) - Compound A - crystallization processes to be used for in-silico design of experiments (DoE) and process optimization. Eleven highly corelated kinetic parameters were estimated by exploiting an optimization approach with an evolutionary algorithm, to fit to concentration profile, mean size and the shape distribution of the product. Two more experiments were then performed to validate the model showing that the developed model could predict the product size and shape properties. The digital twin of the process was used to perform in silico design of experiments to understand the attainable operating space of the system and provide a framework for rapid quality-by-design (QbD). Subsequently the model was used in a dynamic optimization framework for the digital design of the API crystallization process to achieve the critical quality attributes (CQAs) without extensive experimentation. © 2021 Elsevier B.V.",,,2-s2.0-85110460277,from_scopus_csv
